vehicle,euroname,euroclass,technology,proportion,sourceCell,userCell,poltype,year,area
Artic HGV,5Euro IV,4,Standard,0.06199333741774603,I134,K134,PM,2015,England (not London)
Artic HGV,6Euro V_EGR,5,EGR,0.09442223090356527,I135,K135,PM,2015,England (not London)
Artic HGV,7Euro V_SCR,5,SCR,0.2832666927106958,I136,K136,PM,2015,England (not London)
Artic HGV,8Euro VI,6,Standard,0.5211413069700204,I137,K137,PM,2015,England (not London)
Artic HGV,9Euro I DPFRF,1,DPF,0.0,I138,K138,PM,2015,England (not London)
Artic HGV,10 Euro II DPFRF,2,DPF,0.0,I139,K139,PM,2015,England (not London)
Artic HGV,11 Euro III DPFRF,3,DPF,0.0,I140,K140,PM,2015,England (not London)
Artic HGV,12 Euro IV DPFRF,4,DPF,0.0,I141,K141,PM,2015,England (not London)
Buses,1Pre-Euro I,0,Standard,0.0,I146,K146,PM,2015,England (not London)
Buses,2Euro I,1,Standard,0.0,I147,K147,PM,2015,England (not London)
Buses,3Euro II,2,Standard,0.012487352175925191,I148,K148,PM,2015,England (not London)
Buses,4Euro III,3,Standard,0.1969643553830152,I149,K149,PM,2015,England (not London)
Buses,5Euro IV,4,Standard,0.14784020636813786,I150,K150,PM,2015,England (not London)
Buses,6Euro V_EGR,5,EGR,0.09582290998141939,I151,K151,PM,2015,England (not London)
Buses,7Euro V_SCR,5,SCR,0.28746872994425815,I152,K152,PM,2015,England (not London)
Buses,8Euro VI,6,Standard,0.259416446147244,I153,K153,PM,2015,England (not London)
Buses,9Euro I DPFRF,1,DPF,0.0,I154,K154,PM,2015,England (not London)
Buses,10 Euro II DPFRF,2,DPF,0.0,I155,K155,PM,2015,England (not London)
Buses,11 Euro III DPFRF,3,DPF,0.0,I156,K156,PM,2015,England (not London)
Buses,12 Euro IV DPFRF,4,DPF,0.0,I157,K157,PM,2015,England (not London)
Coaches,1Pre-Euro I,0,Standard,0.0,I161,K161,PM,2015,England (not London)
Coaches,2Euro I,1,Standard,0.0,I162,K162,PM,2015,England (not London)
Coaches,3Euro II,2,Standard,0.012487352175925191,I163,K163,PM,2015,England (not London)
Coaches,4Euro III,3,Standard,0.1969643553830152,I164,K164,PM,2015,England (not London)
Coaches,5Euro IV,4,Standard,0.14784020636813786,I165,K165,PM,2015,England (not London)
Coaches,6Euro V_EGR,5,EGR,0.09582290998141939,I166,K166,PM,2015,England (not London)
Coaches,7Euro V_SCR,5,SCR,0.28746872994425815,I167,K167,PM,2015,England (not London)
Coaches,8Euro VI,6,Standard,0.259416446147244,I168,K168,PM,2015,England (not London)
Coaches,9Euro I DPFRF,1,DPF,0.0,I169,K169,PM,2015,England (not London)
Coaches,10 Euro II DPFRF,2,DPF,0.0,I170,K170,PM,2015,England (not London)
Coaches,11 Euro III DPFRF,3,DPF,0.0,I171,K171,PM,2015,England (not London)
Coaches,12 Euro IV DPFRF,4,DPF,0.0,I172,K172,PM,2015,England (not London)
Full Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,I218,K218,PM,2015,England (not London)
Full Hybrid Petrol Car,4Euro 3,3,Standard,0.011042674964819442,I219,K219,PM,2015,England (not London)
Full Hybrid Petrol Car,5Euro 4,4,Standard,0.1926729174937805,I220,K220,PM,2015,England (not London)
Full Hybrid Petrol Car,6Euro 5,5,Standard,0.5842585545028728,I221,K221,PM,2015,England (not London)
Full Hybrid Petrol Car,7Euro 6,6,Standard,0.21202585303852733,I222,K222,PM,2015,England (not London)
Full Hybrid Petrol Car,7Euro 6c,6,c,0.0,I223,K223,PM,2015,England (not London)
Plugin Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,I226,K226,PM,2015,England (not London)
Plugin Hybrid Petrol Car,6Euro 5,5,Standard,0.5984800400108229,I227,K227,PM,2015,England (not London)
Plugin Hybrid Petrol Car,7Euro 6,6,Standard,0.40151995998917706,I228,K228,PM,2015,England (not London)
Plugin Hybrid Petrol Car,7Euro 6c,6,c,0.0,I229,K229,PM,2015,England (not London)
Full Diesel Hybrid Car,5Euro 4,4,Standard,0.0,I231,K231,PM,2015,England (not London)
Full Diesel Hybrid Car,6Euro 5,5,Standard,0.5813869227835782,I232,K232,PM,2015,England (not London)
Full Diesel Hybrid Car,7Euro 6,6,Standard,0.4186130772164218,I233,K233,PM,2015,England (not London)
E85 Bioethanol Car,1Pre-Euro 1,0,Standard,0.0,I242,K242,PM,2015,England (not London)
E85 Bioethanol Car,2Euro 1,1,Standard,0.0023942653902763312,I243,K243,PM,2015,England (not London)
E85 Bioethanol Car,3Euro 2,2,Standard,0.0275963249902377,I244,K244,PM,2015,England (not London)
E85 Bioethanol Car,4Euro 3,3,Standard,0.20633719380576263,I245,K245,PM,2015,England (not London)
E85 Bioethanol Car,5Euro 4,4,Standard,0.29233056251796086,I246,K246,PM,2015,England (not London)
E85 Bioethanol Car,6Euro 5,5,Standard,0.39541629817291496,I247,K247,PM,2015,England (not London)
E85 Bioethanol Car,7Euro 6,6,Standard,0.0759253551228476,I248,K248,PM,2015,England (not London)
E85 Bioethanol Car,7Euro 6c,6,c,0.0,I249,K249,PM,2015,England (not London)
LPG Car,2Euro 1,1,Standard,0.0020087258069646807,I252,K252,PM,2015,England (not London)
LPG Car,3Euro 2,2,Standard,0.023167038988064572,I253,K253,PM,2015,England (not London)
LPG Car,4Euro 3,3,Standard,0.20722959517877151,I254,K254,PM,2015,England (not London)
LPG Car,5Euro 4,4,Standard,0.2935948822973421,I255,K255,PM,2015,England (not London)
LPG Car,6Euro 5,5,Standard,0.3972753995292053,I256,K256,PM,2015,England (not London)
LPG Car,7Euro 6,6,Standard,0.0767243581996517,I257,K257,PM,2015,England (not London)
Full Hybrid Petrol LGV,5Euro 4,4,Standard,0.4446142291495836,I261,K261,PM,2015,England (not London)
Full Hybrid Petrol LGV,6Euro 5,5,Standard,0.5553857708504165,I262,K262,PM,2015,England (not London)
Full Hybrid Petrol LGV,7Euro 6,6,Standard,0.0,I263,K263,PM,2015,England (not London)
Full Hybrid Petrol LGV,7Euro 6c,6,c,0.0,I264,K264,PM,2015,England (not London)
Plug-In Hybrid Petrol LGV,6Euro 5,5,Standard,1.0,I267,K267,PM,2015,England (not London)
Plug-In Hybrid Petrol LGV,7Euro 6,6,Standard,0.0,I268,K268,PM,2015,England (not London)
Plug-In Hybrid Petrol LGV,7Euro 6c,6,c,0.0,I269,K269,PM,2015,England (not London)
E85 Bioethanol LGV,1Pre-Euro 1,0,Standard,0.0,I278,K278,PM,2015,England (not London)
E85 Bioethanol LGV,2Euro 1,1,Standard,0.011367861026628616,I279,K279,PM,2015,England (not London)
E85 Bioethanol LGV,3Euro 2,2,Standard,0.06978731990943186,I280,K280,PM,2015,England (not London)
E85 Bioethanol LGV,4Euro 3,3,Standard,0.2511511389471799,I281,K281,PM,2015,England (not London)
E85 Bioethanol LGV,5Euro 4,4,Standard,0.3128231196285651,I282,K282,PM,2015,England (not London)
E85 Bioethanol LGV,6Euro 5,5,Standard,0.35487056048819443,I283,K283,PM,2015,England (not London)
E85 Bioethanol LGV,7Euro 6,6,Standard,0.0,I284,K284,PM,2015,England (not London)
E85 Bioethanol LGV,7Euro 6c,6,c,0.0,I285,K285,PM,2015,England (not London)
LPG LGV,2Euro 1,1,Standard,0.01073419301136428,I288,K288,PM,2015,England (not London)
LPG LGV,3Euro 2,2,Standard,0.06595080265912742,I289,K289,PM,2015,England (not London)
LPG LGV,4Euro 3,3,Standard,0.2391008657504153,I290,K290,PM,2015,England (not London)
LPG LGV,5Euro 4,4,Standard,0.3042113417975898,I291,K291,PM,2015,England (not London)
LPG LGV,6Euro 5,5,Standard,0.3800027967815032,I292,K292,PM,2015,England (not London)
LPG LGV,7Euro 6,6,Standard,0.0,I293,K293,PM,2015,England (not London)
B100 Rigid HGV,3Euro II,2,Standard,0.025987166473558216,I296,K296,PM,2015,England (not London)
B100 Rigid HGV,4Euro III,3,Standard,0.14278291460758394,I297,K297,PM,2015,England (not London)
B100 Rigid HGV,5Euro IV,4,Standard,0.13424574082004467,I298,K298,PM,2015,England (not London)
B100 Rigid HGV,6Euro V_EGR,5,EGR,0.08999721694890365,I299,K299,PM,2015,England (not London)
B100 Rigid HGV,7Euro V_SCR,5,SCR,0.26999165084671095,I300,K300,PM,2015,England (not London)
B100 Rigid HGV,8Euro VI,6,Standard,0.33699531030319846,I301,K301,PM,2015,England (not London)
B100 Rigid HGV,9Euro I DPFRF,1,DPF,0.0,I302,K302,PM,2015,England (not London)
B100 Rigid HGV,10 Euro II DPFRF,2,DPF,0.0,I303,K303,PM,2015,England (not London)
B100 Rigid HGV,11 Euro III DPFRF,3,DPF,0.0,I304,K304,PM,2015,England (not London)
B100 Rigid HGV,12 Euro IV DPFRF,4,DPF,0.0,I305,K305,PM,2015,England (not London)
B100 Artic HGV,3Euro II,2,Standard,0.003652717424366655,I310,K310,PM,2015,England (not London)
B100 Artic HGV,4Euro III,3,Standard,0.03473267310764312,I311,K311,PM,2015,England (not London)
B100 Artic HGV,5Euro IV,4,Standard,0.06204437623709226,I312,K312,PM,2015,England (not London)
B100 Artic HGV,6Euro V_EGR,5,EGR,0.09449996827642004,I313,K313,PM,2015,England (not London)
B100 Artic HGV,7Euro V_SCR,5,SCR,0.28349990482926013,I314,K314,PM,2015,England (not London)
B100 Artic HGV,8Euro VI,6,Standard,0.5215703601252177,I315,K315,PM,2015,England (not London)
B100 Artic HGV,9Euro I DPFRF,1,DPF,0.0,I316,K316,PM,2015,England (not London)
B100 Artic HGV,10 Euro II DPFRF,2,DPF,0.0,I317,K317,PM,2015,England (not London)
B100 Artic HGV,11 Euro III DPFRF,3,DPF,0.0,I318,K318,PM,2015,England (not London)
B100 Artic HGV,12 Euro IV DPFRF,4,DPF,0.0,I319,K319,PM,2015,England (not London)
Biodiesel Buses,3Euro II,2,Standard,0.012487352175925193,I355,K355,PM,2015,England (not London)
Biodiesel Buses,4Euro III,3,Standard,0.19696435538301524,I356,K356,PM,2015,England (not London)
Biodiesel Buses,5Euro IV,4,Standard,0.14784020636813788,I357,K357,PM,2015,England (not London)
Biodiesel Buses,6Euro V_EGR,5,EGR,0.0958229099814194,I358,K358,PM,2015,England (not London)
Biodiesel Buses,7Euro V_SCR,5,SCR,0.2874687299442582,I359,K359,PM,2015,England (not London)
Biodiesel Buses,8Euro VI,6,Standard,0.2594164461472441,I360,K360,PM,2015,England (not London)
Biodiesel Buses,9Euro I DPFRF,1,DPF,0.0,I361,K361,PM,2015,England (not London)
Biodiesel Buses,10 Euro II DPFRF,2,DPF,0.0,I362,K362,PM,2015,England (not London)
Biodiesel Buses,11 Euro III DPFRF,3,DPF,0.0,I363,K363,PM,2015,England (not London)
Biodiesel Buses,12 Euro IV DPFRF,4,DPF,0.0,I364,K364,PM,2015,England (not London)
Biodiesel Coaches,3Euro II,2,Standard,0.012487352175925193,I369,K369,PM,2015,England (not London)
Biodiesel Coaches,4Euro III,3,Standard,0.19696435538301524,I370,K370,PM,2015,England (not London)
Biodiesel Coaches,5Euro IV,4,Standard,0.14784020636813788,I371,K371,PM,2015,England (not London)
Biodiesel Coaches,6Euro V_EGR,5,EGR,0.0958229099814194,I372,K372,PM,2015,England (not London)
Biodiesel Coaches,7Euro V_SCR,5,SCR,0.2874687299442582,I373,K373,PM,2015,England (not London)
Biodiesel Coaches,8Euro VI,6,Standard,0.2594164461472441,I374,K374,PM,2015,England (not London)
Biodiesel Coaches,9Euro I DPFRF,1,DPF,0.0,I375,K375,PM,2015,England (not London)
Biodiesel Coaches,10 Euro II DPFRF,2,DPF,0.0,I376,K376,PM,2015,England (not London)
Biodiesel Coaches,11 Euro III DPFRF,3,DPF,0.0,I377,K377,PM,2015,England (not London)
Biodiesel Coaches,12 Euro IV DPFRF,4,DPF,0.0,I378,K378,PM,2015,England (not London)
Motorcycle - 0-50cc,1_Pre-Euro 1,0,Standard,0.03233279954721731,I177,K177,PM,2015,England (not London)
Motorcycle - 0-50cc,1Euro 1,1,Standard,0.16131607716133106,I178,K178,PM,2015,England (not London)
Motorcycle - 0-50cc,1Euro 2,2,Standard,0.08437951803003901,I179,K179,PM,2015,England (not London)
Motorcycle - 0-50cc,1Euro 3,3,Standard,0.7219716052614127,I180,K180,PM,2015,England (not London)
Motorcycle - 0-50cc,1Euro 4,4,Standard,0.0,I181,K181,PM,2015,England (not London)
Motorcycle - 0-50cc,1Euro 5,5,Standard,0.0,I182,K182,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Pre-Euro 1,0,Standard,0.017308110552659132,I183,K183,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 1,1,Standard,0.10984056089313828,I184,K184,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 2,2,Standard,0.0728689228899274,I185,K185,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 3,3,Standard,0.7999824056642753,I186,K186,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 4,4,Standard,0.0,I187,K187,PM,2015,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 5,5,Standard,0.0,I188,K188,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Pre-Euro 1,0,Standard,0.017308110552659132,I189,K189,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 1,1,Standard,0.10984056089313828,I190,K190,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 2,2,Standard,0.0728689228899274,I191,K191,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 3,3,Standard,0.7999824056642753,I192,K192,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 4,4,Standard,0.0,I193,K193,PM,2015,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 5,5,Standard,0.0,I194,K194,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Pre-Euro 1,0,Standard,0.05376400642357003,I195,K195,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 1,1,Standard,0.1324030293713469,I196,K196,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 2,2,Standard,0.07797798870422992,I197,K197,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 3,3,Standard,0.7358549755008531,I198,K198,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 4,4,Standard,0.0,I199,K199,PM,2015,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 5,5,Standard,0.0,I200,K200,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Pre-Euro 1,0,Standard,0.14152447957057726,I201,K201,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 1,1,Standard,0.2252846468928297,I202,K202,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 2,2,Standard,0.09449439897298842,I203,K203,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 3,3,Standard,0.5386964745636046,I204,K204,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 4,4,Standard,0.0,I205,K205,PM,2015,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 5,5,Standard,0.0,I206,K206,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Pre-Euro 1,0,Standard,0.08515667079781714,I207,K207,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 1,1,Standard,0.18913678971607986,I208,K208,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 2,2,Standard,0.10696826435868134,I209,K209,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 3,3,Standard,0.6187382751274216,I210,K210,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 4,4,Standard,0.0,I211,K211,PM,2015,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 5,5,Standard,0.0,I212,K212,PM,2015,England (not London)
Hybrid Buses - Single Decker,5Euro IV,4,Standard,0.0,I325,K325,PM,2015,England (not London)
Hybrid Buses - Single Decker,6Euro V_EGR,5,EGR,0.2039594029271926,I326,K326,PM,2015,England (not London)
Hybrid Buses - Single Decker,7Euro V_SCR,5,SCR,0.611878208781578,I327,K327,PM,2015,England (not London)
Hybrid Buses - Single Decker,8Euro VI,6,Standard,0.18416238829122955,I328,K328,PM,2015,England (not London)
Hybrid Buses - Double Decker,5Euro IV,4,Standard,0.0,I329,K329,PM,2015,England (not London)
Hybrid Buses - Double Decker,6Euro V_EGR,5,EGR,0.2039594029271926,I330,K330,PM,2015,England (not London)
Hybrid Buses - Double Decker,7Euro V_SCR,5,SCR,0.611878208781578,I331,K331,PM,2015,England (not London)
Hybrid Buses - Double Decker,8Euro VI,6,Standard,0.18416238829122955,I332,K332,PM,2015,England (not London)
Hybrid Buses - Articulated,5Euro IV,4,Standard,0.0,I333,K333,PM,2015,England (not London)
Hybrid Buses - Articulated,6Euro V_EGR,5,EGR,0.2039594029271926,I334,K334,PM,2015,England (not London)
Hybrid Buses - Articulated,7Euro V_SCR,5,SCR,0.611878208781578,I335,K335,PM,2015,England (not London)
Hybrid Buses - Articulated,8Euro VI,6,Standard,0.18416238829122955,I336,K336,PM,2015,England (not London)
Petrol Car,1Pre-Euro 1,0,Standard,0.0,B69,D69,NOx,2016,England (not London)
Petrol Car,2Euro 1,1,Standard,0.001005022363646257,B70,D70,NOx,2016,England (not London)
Petrol Car,3Euro 2,2,Standard,0.016870456101748862,B71,D71,NOx,2016,England (not London)
Petrol Car,4Euro 3,3,Standard,0.1504645470256823,B72,D72,NOx,2016,England (not London)
Petrol Car,5Euro 4,4,Standard,0.26377407620499993,B73,D73,NOx,2016,England (not London)
Petrol Car,6Euro 5,5,Standard,0.3649247631425044,B74,D74,NOx,2016,England (not London)
Petrol Car,7Euro 6,6,Standard,0.2029611351614185,B75,D75,NOx,2016,England (not London)
Petrol Car,7Euro 6c,6,c,0.0,B76,D76,NOx,2016,England (not London)
Diesel Car,1Pre-Euro 1,0,Standard,0.0,B79,D79,NOx,2016,England (not London)
Diesel Car,2Euro 1,1,Standard,0.0002684410105065171,B80,D80,NOx,2016,England (not London)
Diesel Car,3Euro 2,2,Standard,0.0034428946900382463,B81,D81,NOx,2016,England (not London)
Diesel Car,4Euro 3,3,Standard,0.08016601423661644,B82,D82,NOx,2016,England (not London)
Diesel Car,5Euro 4,4,Standard,0.22700018241799744,B83,D83,NOx,2016,England (not London)
Diesel Car,6Euro 5,5,Standard,0.4491474694421264,B84,D84,NOx,2016,England (not London)
Diesel Car,7Euro 6,6,Standard,0.23997499820271515,B85,D85,NOx,2016,England (not London)
Diesel Car,7Euro 6c,6,c,0.0,B86,D86,NOx,2016,England (not London)
Diesel Car,7Euro 6d,6,d,0.0,B87,D87,NOx,2016,England (not London)
Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B91,D91,NOx,2016,England (not London)
Petrol LGV,2Euro 1,1,Standard,0.005319155192172498,B92,D92,NOx,2016,England (not London)
Petrol LGV,3Euro 2,2,Standard,0.03993554675792367,B93,D93,NOx,2016,England (not London)
Petrol LGV,4Euro 3,3,Standard,0.15761127321950844,B94,D94,NOx,2016,England (not London)
Petrol LGV,5Euro 4,4,Standard,0.2385293323748129,B95,D95,NOx,2016,England (not London)
Petrol LGV,6Euro 5,5,Standard,0.4319627978187964,B96,D96,NOx,2016,England (not London)
Petrol LGV,7Euro 6,6,Standard,0.12664189463678616,B97,D97,NOx,2016,England (not London)
Petrol LGV,7Euro 6c,6,c,0.0,B98,D98,NOx,2016,England (not London)
Diesel LGV,1Pre-Euro 1,0,Standard,0.0,B101,D101,NOx,2016,England (not London)
Diesel LGV,2Euro 1,1,Standard,0.0012928084030949338,B102,D102,NOx,2016,England (not London)
Diesel LGV,3Euro 2,2,Standard,0.014237169158934884,B103,D103,NOx,2016,England (not London)
Diesel LGV,4Euro 3,3,Standard,0.07508296261178474,B104,D104,NOx,2016,England (not London)
Diesel LGV,5Euro 4,4,Standard,0.23582408278082367,B105,D105,NOx,2016,England (not London)
Diesel LGV,6Euro 5,5,Standard,0.526097842117246,B106,D106,NOx,2016,England (not London)
Diesel LGV,7Euro 6,6,Standard,0.14746513492811592,B107,D107,NOx,2016,England (not London)
Diesel LGV,7Euro 6c,6,c,0.0,B108,D108,NOx,2016,England (not London)
Diesel LGV,7Euro 6d,6,d,0.0,B109,D109,NOx,2016,England (not London)
Rigid HGV,1Pre-Euro I,0,Standard,0.0,B114,D114,NOx,2016,England (not London)
Rigid HGV,2Euro I,1,Standard,0.0009391634951048418,B115,D115,NOx,2016,England (not London)
Rigid HGV,3Euro II,2,Standard,0.02131748045363707,B116,D116,NOx,2016,England (not London)
Rigid HGV,4Euro III,3,Standard,0.12105607178182386,B117,D117,NOx,2016,England (not London)
Rigid HGV,5Euro IV,4,Standard,0.10327858623856988,B118,D118,NOx,2016,England (not London)
Rigid HGV,6Euro V_EGR,5,EGR,0.07570020624764036,B119,D119,NOx,2016,England (not London)
Rigid HGV,7Euro V_SCR,5,SCR,0.2271006187429211,B120,D120,NOx,2016,England (not London)
Rigid HGV,8Euro VI,6,Standard,0.450607873040303,B121,D121,NOx,2016,England (not London)
Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B122,D122,NOx,2016,England (not London)
Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B123,D123,NOx,2016,England (not London)
Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B124,D124,NOx,2016,England (not London)
Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B125,D125,NOx,2016,England (not London)
Artic HGV,1Pre-Euro I,0,Standard,0.0,B130,D130,NOx,2016,England (not London)
Artic HGV,2Euro I,1,Standard,5.9005191074177e-05,B131,D131,NOx,2016,England (not London)
Artic HGV,3Euro II,2,Standard,0.002672883173033431,B132,D132,NOx,2016,England (not London)
Artic HGV,4Euro III,3,Standard,0.030144254266459808,B133,D133,NOx,2016,England (not London)
Artic HGV,5Euro IV,4,Standard,0.04518335588379917,B134,D134,NOx,2016,England (not London)
Artic HGV,6Euro V_EGR,5,EGR,0.07649209196607082,B135,D135,NOx,2016,England (not London)
Artic HGV,7Euro V_SCR,5,SCR,0.22947627589821246,B136,D136,NOx,2016,England (not London)
Artic HGV,8Euro VI,6,Standard,0.6159721336213502,B137,D137,NOx,2016,England (not London)
Artic HGV,9Euro II SCRRF,2,SCR,0.0,B138,D138,NOx,2016,England (not London)
Artic HGV,10Euro III SCRRF,3,SCR,0.0,B139,D139,NOx,2016,England (not London)
Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B140,D140,NOx,2016,England (not London)
Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B141,D141,NOx,2016,England (not London)
Buses,1Pre-Euro I,0,Standard,0.0,B146,D146,NOx,2016,England (not London)
Buses,2Euro I,1,Standard,0.000973818906873914,B147,D147,NOx,2016,England (not London)
Buses,3Euro II,2,Standard,0.04317844979397845,B148,D148,NOx,2016,England (not London)
Buses,4Euro III,3,Standard,0.16604526427478536,B149,D149,NOx,2016,England (not London)
Buses,5Euro IV,4,Standard,0.13132073578054204,B150,D150,NOx,2016,England (not London)
Buses,6Euro V_EGR,5,EGR,0.08706354237929746,B151,D151,NOx,2016,England (not London)
Buses,7Euro V_SCR,5,SCR,0.26119062713789243,B152,D152,NOx,2016,England (not London)
