vehicle,euroclass,poltype,proportion,year,area
Full Hybrid Petrol Car,3,NOx,0.011042674964819442,2015,England (not London)
Full Hybrid Petrol Car,3,PM,0.011042674964819442,2015,England (not London)
Full Hybrid Petrol Car,4,NOx,0.1926729174937805,2015,England (not London)
Full Hybrid Petrol Car,4,PM,0.1926729174937805,2015,England (not London)
Full Hybrid Petrol Car,5,NOx,0.5842585545028728,2015,England (not London)
Full Hybrid Petrol Car,5,PM,0.5842585545028728,2015,England (not London)
Full Hybrid Petrol Car,6,NOx,0.21202585303852733,2015,England (not London)
Full Hybrid Petrol Car,6,PM,0.21202585303852733,2015,England (not London)
Hybrid Buses - Double Decker,0,NOx,0.0,2016,England (not London)
Hybrid Buses - Double Decker,0,PM,0.0,2016,England (not London)
Hybrid Buses - Double Decker,1,NOx,0.0,2016,England (not London)
Hybrid Buses - Double Decker,1,PM,0.0,2016,England (not London)
Hybrid Buses - Double Decker,2,NOx,0.0,2016,England (not London)
Hybrid Buses - Double Decker,2,PM,0.0,2016,England (not London)
Hybrid Buses - Double Decker,3,NOx,0.0,2016,England (not London)
Hybrid Buses - Double Decker,3,PM,0.0,2016,England (not London)
Hybrid Buses - Double Decker,4,NOx,0.0,2016,England (not London)
Hybrid Buses - Double Decker,4,PM,0.0,2016,England (not London)
Hybrid Buses - Double Decker,5,NOx,0.8167777034022998,2016,England (not London)
Hybrid Buses - Double Decker,5,PM,0.8167777034022998,2016,England (not London)
Hybrid Buses - Double Decker,6,NOx,0.18322229659770017,2016,England (not London)
Hybrid Buses - Double Decker,6,PM,0.18322229659770017,2016,England (not London)
LPG LGV,0,NOx,0.0,2016,England (not London)
LPG LGV,0,PM,0.0,2016,England (not London)
LPG LGV,1,NOx,0.004471945922119409,2016,England (not London)
LPG LGV,1,PM,0.004471945922119409,2016,England (not London)
LPG LGV,2,NOx,0.033594016891349464,2016,England (not London)
LPG LGV,2,PM,0.033594016891349464,2016,England (not London)
LPG LGV,3,NOx,0.15862695945805277,2016,England (not London)
LPG LGV,3,PM,0.15862695945805277,2016,England (not London)
LPG LGV,4,NOx,0.24006647470878512,2016,England (not London)
LPG LGV,4,PM,0.24006647470878512,2016,England (not London)
LPG LGV,5,NOx,0.4349959416373895,2016,England (not London)
LPG LGV,5,PM,0.4349959416373895,2016,England (not London)
LPG LGV,6,NOx,0.12824466138230373,2016,England (not London)
LPG LGV,6,PM,0.12824466138230373,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,0,NOx,0.011841555812088551,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,0,PM,0.011841555812088551,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,1,NOx,0.08748297156667688,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,1,PM,0.08748297156667688,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,2,NOx,0.0595571684513208,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,2,PM,0.0595571684513208,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,3,NOx,0.7506600830894654,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,3,PM,0.7506600830894654,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,4,NOx,0.09045822108044836,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,4,PM,0.09045822108044836,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,5,NOx,0.0,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,5,PM,0.0,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,6,NOx,0.0,2016,England (not London)
Motorcycle - 2-stroke - 50-100cc,6,PM,0.0,2016,England (not London)
LPG Car,0,NOx,0.0,2016,England (not London)
LPG Car,0,PM,0.0,2016,England (not London)
LPG Car,1,NOx,0.0008413623963312186,2016,England (not London)
LPG Car,1,PM,0.0008413623963312186,2016,England (not London)
LPG Car,2,NOx,0.014129576163118948,2016,England (not London)
LPG Car,2,PM,0.014129576163118948,2016,England (not London)
LPG Car,3,NOx,0.15079740302638792,2016,England (not London)
LPG Car,3,PM,0.15079740302638792,2016,England (not London)
LPG Car,4,NOx,0.2643575942883697,2016,England (not London)
LPG Car,4,PM,0.2643575942883697,2016,England (not London)
LPG Car,5,NOx,0.36572999566806424,2016,England (not London)
LPG Car,5,PM,0.36572999566806424,2016,England (not London)
LPG Car,6,NOx,0.20414406845772792,2016,England (not London)
LPG Car,6,PM,0.20414406845772792,2016,England (not London)
Hybrid Buses - Single Decker,0,NOx,0.0,2016,England (not London)
Hybrid Buses - Single Decker,0,PM,0.0,2016,England (not London)
Hybrid Buses - Single Decker,1,NOx,0.0,2016,England (not London)
Hybrid Buses - Single Decker,1,PM,0.0,2016,England (not London)
Hybrid Buses - Single Decker,2,NOx,0.0,2016,England (not London)
Hybrid Buses - Single Decker,2,PM,0.0,2016,England (not London)
Hybrid Buses - Single Decker,3,NOx,0.0,2016,England (not London)
Hybrid Buses - Single Decker,3,PM,0.0,2016,England (not London)
Hybrid Buses - Single Decker,4,NOx,0.0,2016,England (not London)
Hybrid Buses - Single Decker,4,PM,0.0,2016,England (not London)
Hybrid Buses - Single Decker,5,NOx,0.8167777034022998,2016,England (not London)
Hybrid Buses - Single Decker,5,PM,0.8167777034022998,2016,England (not London)
Hybrid Buses - Single Decker,6,NOx,0.18322229659770017,2016,England (not London)
Hybrid Buses - Single Decker,6,PM,0.18322229659770017,2016,England (not London)
Biodiesel Buses,0,NOx,0.0,2016,England (not London)
Biodiesel Buses,0,PM,0.0,2016,England (not London)
Biodiesel Buses,1,NOx,0.0009738189068739137,2016,England (not London)
Biodiesel Buses,1,PM,0.0,2016,England (not London)
Biodiesel Buses,2,NOx,0.043178449793978446,2016,England (not London)
Biodiesel Buses,2,PM,0.0432205387717997,2016,England (not London)
Biodiesel Buses,3,NOx,0.16604526427478533,2016,England (not London)
Biodiesel Buses,3,PM,0.16620711991061135,2016,England (not London)
Biodiesel Buses,4,NOx,0.13132073578054201,2016,England (not London)
Biodiesel Buses,4,PM,0.13144874305181067,2016,England (not London)
Biodiesel Buses,5,NOx,0.3482541695171898,2016,England (not London)
Biodiesel Buses,5,PM,0.34859363659131837,2016,England (not London)
Biodiesel Buses,6,NOx,0.31022756172663046,2016,England (not London)
Biodiesel Buses,6,PM,0.3105299616744599,2016,England (not London)
Motorcycle - 0-50cc,0,NOx,0.02326910466519891,2016,England (not London)
Motorcycle - 0-50cc,0,PM,0.02326910466519891,2016,England (not London)
Motorcycle - 0-50cc,1,NOx,0.14094106991679362,2016,England (not London)
Motorcycle - 0-50cc,1,PM,0.14094106991679362,2016,England (not London)
Motorcycle - 0-50cc,2,NOx,0.07647003820909165,2016,England (not London)
Motorcycle - 0-50cc,2,PM,0.07647003820909165,2016,England (not London)
Motorcycle - 0-50cc,3,NOx,0.7593197872089157,2016,England (not London)
Motorcycle - 0-50cc,3,PM,0.7593197872089157,2016,England (not London)
Motorcycle - 0-50cc,4,NOx,0.0,2016,England (not London)
Motorcycle - 0-50cc,4,PM,0.0,2016,England (not London)
Motorcycle - 0-50cc,5,NOx,0.0,2016,England (not London)
Motorcycle - 0-50cc,5,PM,0.0,2016,England (not London)
Motorcycle - 0-50cc,6,NOx,0.0,2016,England (not London)
Motorcycle - 0-50cc,6,PM,0.0,2016,England (not London)
B100 Rigid HGV,0,NOx,0.0,2016,England (not London)
B100 Rigid HGV,0,PM,0.0,2016,England (not London)
B100 Rigid HGV,1,NOx,0.0,2016,England (not London)
B100 Rigid HGV,1,PM,0.0,2016,England (not London)
B100 Rigid HGV,2,NOx,0.0,2016,England (not London)
B100 Rigid HGV,2,PM,0.02133751987337822,2016,England (not London)
B100 Rigid HGV,3,NOx,0.12381170481252292,2016,England (not London)
B100 Rigid HGV,3,PM,0.12116987010052886,2016,England (not London)
B100 Rigid HGV,4,NOx,0.1056295454214833,2016,England (not London)
B100 Rigid HGV,4,PM,0.10337567289683648,2016,England (not London)
B100 Rigid HGV,5,NOx,0.30969356438632467,2016,England (not London)
B100 Rigid HGV,5,PM,0.3030854718015741,2016,England (not London)
B100 Rigid HGV,6,NOx,0.4608651853796692,2016,England (not London)
B100 Rigid HGV,6,PM,0.45103146532768235,2016,England (not London)
B100 Artic HGV,0,NOx,0.0,2016,England (not London)
B100 Artic HGV,0,PM,0.0,2016,England (not London)
B100 Artic HGV,1,NOx,0.0,2016,England (not London)
B100 Artic HGV,1,PM,0.0,2016,England (not London)
B100 Artic HGV,2,NOx,0.0,2016,England (not London)
B100 Artic HGV,2,PM,0.0026730408963222675,2016,England (not London)
B100 Artic HGV,3,NOx,0.030226830593241338,2016,England (not London)
B100 Artic HGV,3,PM,0.030146033038899397,2016,England (not London)
B100 Artic HGV,4,NOx,0.0453071299047972,2016,England (not London)
B100 Artic HGV,4,PM,0.045186022093666685,2016,England (not London)
B100 Artic HGV,5,NOx,0.30680652905103006,2016,England (not London)
B100 Artic HGV,5,PM,0.3059864226516179,2016,England (not London)
B100 Artic HGV,6,NOx,0.6176595104509315,2016,England (not London)
B100 Artic HGV,6,PM,0.6160084813194937,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,0,NOx,0.011841555812088551,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,0,PM,0.011841555812088551,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,1,NOx,0.08748297156667688,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,1,PM,0.08748297156667688,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,2,NOx,0.0595571684513208,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,2,PM,0.0595571684513208,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,3,NOx,0.7506600830894654,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,3,PM,0.7506600830894654,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,4,NOx,0.09045822108044836,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,4,PM,0.09045822108044836,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,5,NOx,0.0,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,5,PM,0.0,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,6,NOx,0.0,2016,England (not London)
Motorcycle - 4-stroke - 50-150cc,6,PM,0.0,2016,England (not London)
Full Hybrid Petrol LGV,0,NOx,0.0,2016,England (not London)
Full Hybrid Petrol LGV,0,PM,0.0,2016,England (not London)
Full Hybrid Petrol LGV,1,NOx,0.0,2016,England (not London)
Full Hybrid Petrol LGV,1,PM,0.0,2016,England (not London)
Full Hybrid Petrol LGV,2,NOx,0.0,2016,England (not London)
Full Hybrid Petrol LGV,2,PM,0.0,2016,England (not London)
Full Hybrid Petrol LGV,3,NOx,0.0,2016,England (not London)
Full Hybrid Petrol LGV,3,PM,0.0,2016,England (not London)
Full Hybrid Petrol LGV,4,NOx,0.29884770265889365,2016,England (not London)
Full Hybrid Petrol LGV,4,PM,0.29884770265889365,2016,England (not London)
Full Hybrid Petrol LGV,5,NOx,0.5415064222606292,2016,England (not London)
Full Hybrid Petrol LGV,5,PM,0.5415064222606292,2016,England (not London)
Full Hybrid Petrol LGV,6,NOx,0.15964587508047703,2016,England (not London)
Full Hybrid Petrol LGV,6,PM,0.15964587508047703,2016,England (not London)
Diesel Car,0,NOx,0.0,2016,England (not London)
Diesel Car,0,PM,0.0,2016,England (not London)
Diesel Car,1,NOx,0.0002684410105065171,2016,England (not London)
Diesel Car,1,PM,0.00026844101050651706,2016,England (not London)
Diesel Car,2,NOx,0.0034428946900382463,2016,England (not London)
Diesel Car,2,PM,0.0034428946900382455,2016,England (not London)
Diesel Car,3,NOx,0.08016601423661644,2016,England (not London)
Diesel Car,3,PM,0.08016601423661641,2016,England (not London)
Diesel Car,4,NOx,0.22700018241799744,2016,England (not London)
Diesel Car,4,PM,0.22700018241799738,2016,England (not London)
Diesel Car,5,NOx,0.4491474694421264,2016,England (not London)
Diesel Car,5,PM,0.4491474694421263,2016,England (not London)
Diesel Car,6,NOx,0.23997499820271515,2016,England (not London)
Diesel Car,6,PM,0.23997499820271512,2016,England (not London)
E85 Bioethanol Car,0,NOx,0.0,2016,England (not London)
E85 Bioethanol Car,0,PM,0.0,2016,England (not London)
E85 Bioethanol Car,1,NOx,0.001005022363646257,2016,England (not London)
E85 Bioethanol Car,1,PM,0.001005022363646257,2016,England (not London)
E85 Bioethanol Car,2,NOx,0.016870456101748862,2016,England (not London)
E85 Bioethanol Car,2,PM,0.016870456101748862,2016,England (not London)
E85 Bioethanol Car,3,NOx,0.1504645470256823,2016,England (not London)
E85 Bioethanol Car,3,PM,0.1504645470256823,2016,England (not London)
E85 Bioethanol Car,4,NOx,0.26377407620499993,2016,England (not London)
E85 Bioethanol Car,4,PM,0.26377407620499993,2016,England (not London)
E85 Bioethanol Car,5,NOx,0.3649247631425044,2016,England (not London)
E85 Bioethanol Car,5,PM,0.3649247631425044,2016,England (not London)
E85 Bioethanol Car,6,NOx,0.2029611351614185,2016,England (not London)
E85 Bioethanol Car,6,PM,0.2029611351614185,2016,England (not London)
Plug-In Hybrid Petrol LGV,0,NOx,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,0,PM,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,1,NOx,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,1,PM,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,2,NOx,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,2,PM,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,3,NOx,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,3,PM,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,4,NOx,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,4,PM,0.0,2016,England (not London)
Plug-In Hybrid Petrol LGV,5,NOx,0.7732888814806079,2016,England (not London)
Plug-In Hybrid Petrol LGV,5,PM,0.7723092747668625,2016,England (not London)
Plug-In Hybrid Petrol LGV,6,NOx,0.22671111851939213,2016,England (not London)
Plug-In Hybrid Petrol LGV,6,PM,0.22769072523313763,2016,England (not London)
Biodiesel Coaches,0,NOx,0.0,2016,England (not London)
Biodiesel Coaches,0,PM,0.0,2016,England (not London)
Biodiesel Coaches,1,NOx,0.0009738189068739137,2016,England (not London)
Biodiesel Coaches,1,PM,0.0,2016,England (not London)
Biodiesel Coaches,2,NOx,0.043178449793978446,2016,England (not London)
Biodiesel Coaches,2,PM,0.0432205387717997,2016,England (not London)
Biodiesel Coaches,3,NOx,0.16604526427478533,2016,England (not London)
Biodiesel Coaches,3,PM,0.16620711991061135,2016,England (not London)
Biodiesel Coaches,4,NOx,0.13132073578054201,2016,England (not London)
Biodiesel Coaches,4,PM,0.13144874305181067,2016,England (not London)
Biodiesel Coaches,5,NOx,0.3482541695171898,2016,England (not London)
Biodiesel Coaches,5,PM,0.34859363659131837,2016,England (not London)
Biodiesel Coaches,6,NOx,0.31022756172663046,2016,England (not London)
Biodiesel Coaches,6,PM,0.3105299616744599,2016,England (not London)
Buses,0,NOx,0.0,2016,England (not London)
Buses,0,PM,0.0,2016,England (not London)
Buses,1,NOx,0.000973818906873914,2016,England (not London)
Buses,1,PM,0.000973818906873914,2016,England (not London)
Buses,2,NOx,0.04317844979397845,2016,England (not London)
Buses,2,PM,0.04317844979397845,2016,England (not London)
Buses,3,NOx,0.16604526427478536,2016,England (not London)
Buses,3,PM,0.16604526427478536,2016,England (not London)
Buses,4,NOx,0.13132073578054204,2016,England (not London)
Buses,4,PM,0.13132073578054204,2016,England (not London)
Buses,5,NOx,0.3482541695171899,2016,England (not London)
Buses,5,PM,0.3482541695171899,2016,England (not London)
Buses,6,NOx,0.3102275617266305,2016,England (not London)
Buses,6,PM,0.3102275617266305,2016,England (not London)
Plugin Hybrid Petrol Car,0,NOx,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,0,PM,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,1,NOx,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,1,PM,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,2,NOx,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,2,PM,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,3,NOx,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,3,PM,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,4,NOx,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,4,PM,0.0,2016,England (not London)
Plugin Hybrid Petrol Car,5,NOx,0.4104146150849907,2016,England (not London)
Plugin Hybrid Petrol Car,5,PM,0.4104146150849907,2016,England (not London)
Plugin Hybrid Petrol Car,6,NOx,0.5895853849150092,2016,England (not London)
Plugin Hybrid Petrol Car,6,PM,0.5895853849150092,2016,England (not London)
Petrol LGV,0,NOx,0.0,2016,England (not London)
Petrol LGV,0,PM,0.0,2016,England (not London)
Petrol LGV,1,NOx,0.005319155192172498,2016,England (not London)
Petrol LGV,1,PM,0.005319155192172498,2016,England (not London)
Petrol LGV,2,NOx,0.03993554675792367,2016,England (not London)
Petrol LGV,2,PM,0.03993554675792367,2016,England (not London)
Petrol LGV,3,NOx,0.15761127321950844,2016,England (not London)
Petrol LGV,3,PM,0.15761127321950844,2016,England (not London)
Petrol LGV,4,NOx,0.2385293323748129,2016,England (not London)
Petrol LGV,4,PM,0.2385293323748129,2016,England (not London)
Petrol LGV,5,NOx,0.4319627978187964,2016,England (not London)
Petrol LGV,5,PM,0.4319627978187964,2016,England (not London)
Petrol LGV,6,NOx,0.12664189463678616,2016,England (not London)
Petrol LGV,6,PM,0.12664189463678616,2016,England (not London)
E85 Bioethanol LGV,0,NOx,0.0,2016,England (not London)
E85 Bioethanol LGV,0,PM,0.0,2016,England (not London)
E85 Bioethanol LGV,1,NOx,0.005319155192172498,2016,England (not London)
E85 Bioethanol LGV,1,PM,0.005319155192172498,2016,England (not London)
E85 Bioethanol LGV,2,NOx,0.03993554675792367,2016,England (not London)
E85 Bioethanol LGV,2,PM,0.03993554675792367,2016,England (not London)
E85 Bioethanol LGV,3,NOx,0.15761127321950844,2016,England (not London)
E85 Bioethanol LGV,3,PM,0.15761127321950844,2016,England (not London)
E85 Bioethanol LGV,4,NOx,0.2385293323748129,2016,England (not London)
E85 Bioethanol LGV,4,PM,0.2385293323748129,2016,England (not London)
E85 Bioethanol LGV,5,NOx,0.4319627978187964,2016,England (not London)
E85 Bioethanol LGV,5,PM,0.4319627978187964,2016,England (not London)
E85 Bioethanol LGV,6,NOx,0.12664189463678616,2016,England (not London)
E85 Bioethanol LGV,6,PM,0.12664189463678616,2016,England (not London)
Artic HGV,0,NOx,0.0,2016,England (not London)
Artic HGV,0,PM,0.0,2016,England (not London)
Artic HGV,1,NOx,5.9005191074177e-05,2016,England (not London)
Artic HGV,1,PM,5.9005191074177e-05,2016,England (not London)
Artic HGV,2,NOx,0.002672883173033431,2016,England (not London)
Artic HGV,2,PM,0.002672883173033431,2016,England (not London)
Artic HGV,3,NOx,0.030144254266459808,2016,England (not London)
Artic HGV,3,PM,0.030144254266459808,2016,England (not London)
Artic HGV,4,NOx,0.04518335588379917,2016,England (not London)
Artic HGV,4,PM,0.04518335588379917,2016,England (not London)
