year,area,euro,version,speed,vehicle,type,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
2016,Scotland,4,7.4,7,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,7,Diesel Car,Motorway (not London),0.000255899998592,1.2437805708e-05,1.03518677861e-05
2016,Scotland,4,7.4,7,E85 Bioethanol Cars,Motorway (not London),3.69605913875e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,7,E85 Bioethanol LGV,Motorway (not London),3.34027790814e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,7,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,7,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,7,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,7,Full Hybrid Diesel Cars,Motorway (not London),0.00027608484379,1.42747267091e-05,1.20969425552e-05
2016,Scotland,4,7.4,7,Full Hybrid Petrol Cars,Motorway (not London),1.84802956937e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,7,Full Hybrid Petrol LGV,Motorway (not London),1.34679821713e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,7,Hybrid Bus,Motorway (not London),0.00304097239859,3.7766447349e-05,2.89940089715e-05
2016,Scotland,4,7.4,7,LGV,Motorway (not London),0.000313074153382,1.79056150955e-05,1.51969352373e-05
2016,Scotland,4,7.4,7,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,7,LPG LGV,Motorway (not London),2.83398512693e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,7,Motorcycle,Motorway (not London),2.62685152848e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,7,Petrol Car,Motorway (not London),3.69605913875e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,7,Plug-In Hybrid Petrol Cars,Motorway (not London),4.35792571807e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,7,Plug-In Hybrid Petrol LGV,Motorway (not London),8.46194088808e-05,5.23303015143e-06,3.15798001793e-06
2016,Scotland,4,7.4,7,Rigid HGV,Motorway (not London),0.00195652595721,3.28056994476e-05,2.45668888965e-05
2016,Scotland,4,7.4,8,Artic HGV,Motorway (not London),0.0031606964767,4.77225767099e-05,3.76237767341e-05
2016,Scotland,4,7.4,8,B100 Artic HGV,Motorway (not London),0.00347676617093,4.50798288512e-05,3.51131675416e-05
2016,Scotland,4,7.4,8,B100 Bus,Motorway (not London),0.00270971097052,3.46181041095e-05,2.6003082894e-05
2016,Scotland,4,7.4,8,B100 Coach,Motorway (not London),0.0041058328934,5.18123997608e-05,4.23376659455e-05
2016,Scotland,4,7.4,8,B100 Rigid HGV,Motorway (not London),0.00215217843652,3.12089832732e-05,2.3050008167e-05
2016,Scotland,4,7.4,8,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,8,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,8,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,8,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,8,Bus and Coach,Motorway (not London),0.00373257510364,4.71035200462e-05,3.78642289434e-05
2016,Scotland,4,7.4,8,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,8,Diesel Car,Motorway (not London),0.000255899998592,1.2437805708e-05,1.03518677861e-05
2016,Scotland,4,7.4,8,E85 Bioethanol Cars,Motorway (not London),3.6473851651e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,8,E85 Bioethanol LGV,Motorway (not London),3.32984382112e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,8,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,8,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,8,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,8,Full Hybrid Diesel Cars,Motorway (not London),0.00027608484379,1.42747267091e-05,1.20969425552e-05
2016,Scotland,4,7.4,8,Full Hybrid Petrol Cars,Motorway (not London),1.82369258255e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,8,Full Hybrid Petrol LGV,Motorway (not London),1.3415158719e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,8,Hybrid Bus,Motorway (not London),0.00274155149236,3.7766447349e-05,2.89940089715e-05
2016,Scotland,4,7.4,8,LGV,Motorway (not London),0.000313070748234,1.79056150955e-05,1.51969352373e-05
2016,Scotland,4,7.4,8,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,8,LPG LGV,Motorway (not London),2.83398512693e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,8,Motorcycle,Motorway (not London),2.62685152848e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,8,Petrol Car,Motorway (not London),3.6473851651e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,8,Plug-In Hybrid Petrol Cars,Motorway (not London),4.35792571807e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,8,Plug-In Hybrid Petrol LGV,Motorway (not London),8.46194088808e-05,5.23238622918e-06,3.15736838274e-06
2016,Scotland,4,7.4,8,Rigid HGV,Motorway (not London),0.00195652595721,3.28056994476e-05,2.45668888965e-05
2016,Scotland,4,7.4,9,Artic HGV,Motorway (not London),0.0031606964767,4.77225767099e-05,3.76237767341e-05
2016,Scotland,4,7.4,9,B100 Artic HGV,Motorway (not London),0.00347676617093,4.50798288512e-05,3.51131675416e-05
2016,Scotland,4,7.4,9,B100 Bus,Motorway (not London),0.00270971097052,3.46181041095e-05,2.6003082894e-05
2016,Scotland,4,7.4,9,B100 Coach,Motorway (not London),0.0041058328934,5.18123997608e-05,4.23376659455e-05
2016,Scotland,4,7.4,9,B100 Rigid HGV,Motorway (not London),0.00215217843652,3.12089832732e-05,2.3050008167e-05
2016,Scotland,4,7.4,9,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,9,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,9,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,9,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,9,Bus and Coach,Motorway (not London),0.00373257510364,4.71035200462e-05,3.78642289434e-05
2016,Scotland,4,7.4,9,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,9,Diesel Car,Motorway (not London),0.000255899998592,1.2437805708e-05,1.03518677861e-05
2016,Scotland,4,7.4,9,E85 Bioethanol Cars,Motorway (not London),3.59918049071e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,9,E85 Bioethanol LGV,Motorway (not London),3.31951014232e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,9,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,9,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,9,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,9,Full Hybrid Diesel Cars,Motorway (not London),0.00027608484379,1.42747267091e-05,1.20969425552e-05
2016,Scotland,4,7.4,9,Full Hybrid Petrol Cars,Motorway (not London),1.79959024535e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,9,Full Hybrid Petrol LGV,Motorway (not London),1.33628445838e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,9,Hybrid Bus,Motorway (not London),0.00250743003562,3.7766447349e-05,2.89940089715e-05
2016,Scotland,4,7.4,9,LGV,Motorway (not London),0.00031306737219,1.79056150955e-05,1.51969352373e-05
2016,Scotland,4,7.4,9,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,9,LPG LGV,Motorway (not London),2.83398512693e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,9,Motorcycle,Motorway (not London),2.62685152848e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,9,Petrol Car,Motorway (not London),3.59918049071e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,9,Plug-In Hybrid Petrol Cars,Motorway (not London),4.35792571807e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,9,Plug-In Hybrid Petrol LGV,Motorway (not London),8.46194088808e-05,5.23184007761e-06,3.15684928864e-06
2016,Scotland,4,7.4,9,Rigid HGV,Motorway (not London),0.00195652595721,3.28056994476e-05,2.45668888965e-05
2016,Scotland,4,7.4,10,Artic HGV,Motorway (not London),0.0031606964767,4.77225767099e-05,3.76237767341e-05
2016,Scotland,4,7.4,10,B100 Artic HGV,Motorway (not London),0.00347676617093,4.50798288512e-05,3.51131675416e-05
2016,Scotland,4,7.4,10,B100 Bus,Motorway (not London),0.00270971097052,3.46181041095e-05,2.6003082894e-05
2016,Scotland,4,7.4,10,B100 Coach,Motorway (not London),0.0041058328934,5.18123997608e-05,4.23376659455e-05
2016,Scotland,4,7.4,10,B100 Rigid HGV,Motorway (not London),0.00215217843652,3.12089832732e-05,2.3050008167e-05
2016,Scotland,4,7.4,10,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,10,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,10,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,10,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,10,Bus and Coach,Motorway (not London),0.00373257510364,4.71035200462e-05,3.78642289434e-05
2016,Scotland,4,7.4,10,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,10,Diesel Car,Motorway (not London),0.000255899998592,1.2437805708e-05,1.03518677861e-05
2016,Scotland,4,7.4,10,E85 Bioethanol Cars,Motorway (not London),3.55144475179e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,10,E85 Bioethanol LGV,Motorway (not London),3.30927687173e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,10,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,10,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,10,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,10,Full Hybrid Diesel Cars,Motorway (not London),0.00027608484379,1.42747267091e-05,1.20969425552e-05
2016,Scotland,4,7.4,10,Full Hybrid Petrol Cars,Motorway (not London),1.7757223759e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,10,Full Hybrid Petrol LGV,Motorway (not London),1.3311038856e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,10,Hybrid Bus,Motorway (not London),0.00231695338152,3.7766447349e-05,2.89940089715e-05
2016,Scotland,4,7.4,10,LGV,Motorway (not London),0.000313064025249,1.79056150955e-05,1.51969352373e-05
2016,Scotland,4,7.4,10,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,10,LPG LGV,Motorway (not London),2.83398512693e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,10,Motorcycle,Motorway (not London),2.62685152848e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,10,Petrol Car,Motorway (not London),3.55144475179e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,10,Plug-In Hybrid Petrol Cars,Motorway (not London),4.35792571807e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,10,Plug-In Hybrid Petrol LGV,Motorway (not London),8.46194088808e-05,5.23139169673e-06,3.15642341775e-06
2016,Scotland,4,7.4,10,Rigid HGV,Motorway (not London),0.00195652595721,3.28056994476e-05,2.45668888965e-05
2016,Scotland,4,7.4,12,Artic HGV,Motorway (not London),0.0031606964767,4.77225767099e-05,3.76237767341e-05
2016,Scotland,4,7.4,12,B100 Artic HGV,Motorway (not London),0.00347676617093,4.50798288512e-05,3.51131675416e-05
2016,Scotland,4,7.4,12,B100 Bus,Motorway (not London),0.00256929779425,3.3897231333e-05,2.53182552115e-05
2016,Scotland,4,7.4,12,B100 Coach,Motorway (not London),0.0041058328934,4.98055705975e-05,4.04311795137e-05
2016,Scotland,4,7.4,12,B100 Rigid HGV,Motorway (not London),0.00215217843652,3.12089832732e-05,2.3050008167e-05
2016,Scotland,4,7.4,12,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,12,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,12,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,12,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,12,Bus and Coach,Motorway (not London),0.00373257510364,4.71035200462e-05,3.78642289434e-05
2016,Scotland,4,7.4,12,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,12,Diesel Car,Motorway (not London),0.000246513780439,1.22441124404e-05,1.0167858818e-05
2016,Scotland,4,7.4,12,E85 Bioethanol Cars,Motorway (not London),3.46225278918e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,12,E85 Bioethanol LGV,Motorway (not London),3.25074870489e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,12,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,12,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,12,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,12,Full Hybrid Diesel Cars,Motorway (not London),0.000260619359324,1.40385163832e-05,1.1872542018e-05
2016,Scotland,4,7.4,12,Full Hybrid Petrol Cars,Motorway (not London),1.73112639459e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,12,Full Hybrid Petrol LGV,Motorway (not London),1.29564023155e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,12,Hybrid Bus,Motorway (not London),0.00201882841066,3.57366188837e-05,2.70656746579e-05
2016,Scotland,4,7.4,12,LGV,Motorway (not London),0.000303395587252,1.72595246113e-05,1.45831490954e-05
2016,Scotland,4,7.4,12,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,12,LPG LGV,Motorway (not London),2.74481481028e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,12,Motorcycle,Motorway (not London),2.44874627242e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,12,Petrol Car,Motorway (not London),3.46225278918e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,12,Plug-In Hybrid Petrol Cars,Motorway (not London),4.39739524154e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,12,Plug-In Hybrid Petrol LGV,Motorway (not London),8.60859145178e-05,5.23036760569e-06,3.15545048579e-06
2016,Scotland,4,7.4,12,Rigid HGV,Motorway (not London),0.00195652595721,3.28056994476e-05,2.45668888965e-05
2016,Scotland,4,7.4,14,Artic HGV,Motorway (not London),0.00298568839207,4.56341658719e-05,3.56397868018e-05
2016,Scotland,4,7.4,14,B100 Artic HGV,Motorway (not London),0.00328425713815,4.32002598245e-05,3.33275784214e-05
2016,Scotland,4,7.4,14,B100 Bus,Motorway (not London),0.00234537944198,3.26617446262e-05,2.41445413849e-05
2016,Scotland,4,7.4,14,B100 Coach,Motorway (not London),0.00364892464131,4.62252646685e-05,3.70298876078e-05
2016,Scotland,4,7.4,14,B100 Rigid HGV,Motorway (not London),0.0019918307662,3.00895808323e-05,2.198657603e-05
2016,Scotland,4,7.4,14,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,14,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,14,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,14,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,14,Bus and Coach,Motorway (not London),0.00331720407121,4.40664407506e-05,3.49790061591e-05
2016,Scotland,4,7.4,14,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,14,Diesel Car,Motorway (not London),0.000237457337789,1.20562499433e-05,9.98938958219e-06
2016,Scotland,4,7.4,14,E85 Bioethanol Cars,Motorway (not London),3.37521851179e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,14,E85 Bioethanol LGV,Motorway (not London),3.19470891554e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,14,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,14,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,14,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,14,Full Hybrid Diesel Cars,Motorway (not London),0.000248000113061,1.38094155773e-05,1.16548972073e-05
2016,Scotland,4,7.4,14,Full Hybrid Petrol Cars,Motorway (not London),1.6876092559e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,14,Full Hybrid Petrol LGV,Motorway (not London),1.261419402e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,14,Hybrid Bus,Motorway (not London),0.00179031398147,3.41638224199e-05,2.55715149251e-05
2016,Scotland,4,7.4,14,LGV,Motorway (not London),0.000294078199659,1.66430654645e-05,1.3997512724e-05
2016,Scotland,4,7.4,14,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,14,LPG LGV,Motorway (not London),2.65886956186e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,14,Motorcycle,Motorway (not London),2.28438657359e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,14,Petrol Car,Motorway (not London),3.37521851179e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,14,Plug-In Hybrid Petrol Cars,Motorway (not London),4.43914141215e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,14,Plug-In Hybrid Petrol LGV,Motorway (not London),8.75659025041e-05,5.22965819982e-06,3.15477655022e-06
2016,Scotland,4,7.4,14,Rigid HGV,Motorway (not London),0.00181075523142,3.15619181492e-05,2.33852952078e-05
2016,Scotland,4,7.4,16,Artic HGV,Motorway (not London),0.00282838009298,4.38863753516e-05,3.39793878084e-05
2016,Scotland,4,7.4,16,B100 Artic HGV,Motorway (not London),0.00311121810228,4.162724872e-05,3.18332167808e-05
2016,Scotland,4,7.4,16,B100 Bus,Motorway (not London),0.002172566019,3.16394653055e-05,2.31733774854e-05
2016,Scotland,4,7.4,16,B100 Coach,Motorway (not London),0.00329387164675,4.34524445154e-05,3.43957071891e-05
2016,Scotland,4,7.4,16,B100 Rigid HGV,Motorway (not London),0.00186038098764,2.91644901154e-05,2.11077385757e-05
2016,Scotland,4,7.4,16,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,16,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,16,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,16,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,16,Bus and Coach,Motorway (not London),0.00299442885444,4.16513721575e-05,3.26846857206e-05
2016,Scotland,4,7.4,16,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,16,Diesel Car,Motorway (not London),0.000228730670642,1.18742182167e-05,9.81645916909e-06
2016,Scotland,4,7.4,16,E85 Bioethanol Cars,Motorway (not London),3.29034155584e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,16,E85 Bioethanol LGV,Motorway (not London),3.14115750371e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,16,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,16,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,16,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,16,Full Hybrid Diesel Cars,Motorway (not London),0.00023726055224,1.3587425201e-05,1.14440063044e-05
2016,Scotland,4,7.4,16,Full Hybrid Petrol Cars,Motorway (not London),1.64517077792e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,16,Full Hybrid Petrol LGV,Motorway (not London),1.22844139696e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,16,Hybrid Bus,Motorway (not London),0.00160647102166,3.29077229253e-05,2.43782196776e-05
2016,Scotland,4,7.4,16,LGV,Motorway (not London),0.000285111862468,1.6056235836e-05,1.34400252136e-05
2016,Scotland,4,7.4,16,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,16,LPG LGV,Motorway (not London),2.57614956354e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,16,Motorcycle,Motorway (not London),2.13354924199e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,16,Petrol Car,Motorway (not London),3.29034155584e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,16,Plug-In Hybrid Petrol Cars,Motorway (not London),4.48316495749e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,16,Plug-In Hybrid Petrol LGV,Motorway (not London),8.905937284e-05,5.2291902648e-06,3.15433203468e-06
2016,Scotland,4,7.4,16,Rigid HGV,Motorway (not London),0.00169125548564,3.05340399791e-05,2.24088107643e-05
2016,Scotland,4,7.4,18,Artic HGV,Motorway (not London),0.00268613407388,4.24030986323e-05,3.25702712871e-05
2016,Scotland,4,7.4,18,B100 Artic HGV,Motorway (not London),0.00295474752784,4.02922996727e-05,3.05650137307e-05
2016,Scotland,4,7.4,18,B100 Bus,Motorway (not London),0.00203364691697,3.07785812765e-05,2.23555362027e-05
2016,Scotland,4,7.4,18,B100 Coach,Motorway (not London),0.00301014259458,4.12375702581e-05,3.22915766446e-05
2016,Scotland,4,7.4,18,B100 Rigid HGV,Motorway (not London),0.00175040843897,2.83869067061e-05,2.03690360649e-05
2016,Scotland,4,7.4,18,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,18,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,18,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,18,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,18,Bus and Coach,Motorway (not London),0.00273649324663,3.96859795728e-05,3.08175658574e-05
2016,Scotland,4,7.4,18,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,4,7.4,18,Diesel Car,Motorway (not London),0.000220333778998,1.16980163511e-05,9.64906757872e-06
2016,Scotland,4,7.4,18,E85 Bioethanol Cars,Motorway (not London),3.20762192132e-05,4.24215204475e-06,2.56599673776e-06
2016,Scotland,4,7.4,18,E85 Bioethanol LGV,Motorway (not London),3.09009446937e-05,5.3857356761e-06,3.30305010721e-06
2016,Scotland,4,7.4,18,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,4,7.4,18,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,4,7.4,18,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,4,7.4,18,Full Hybrid Diesel Cars,Motorway (not London),0.000227859200095,1.33725452542e-05,1.12398702186e-05
2016,Scotland,4,7.4,18,Full Hybrid Petrol Cars,Motorway (not London),1.60381096066e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,18,Full Hybrid Petrol LGV,Motorway (not London),1.19670639833e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,18,Hybrid Bus,Motorway (not London),0.00145406892989,3.18783095281e-05,2.34002800426e-05
2016,Scotland,4,7.4,18,LGV,Motorway (not London),0.000276496546576,1.54990375449e-05,1.29106856548e-05
2016,Scotland,4,7.4,18,LPG Cars,Motorway (not London),1.13888891065e-05,4.28132671004e-06,2.60321235146e-06
2016,Scotland,4,7.4,18,LPG LGV,Motorway (not London),2.49665463343e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,4,7.4,18,Motorcycle,Motorway (not London),1.99601508939e-05,2.54074529948e-06,1.79528831268e-06
2016,Scotland,4,7.4,18,Petrol Car,Motorway (not London),3.20762192132e-05,4.28528801422e-06,2.60697584054e-06
2016,Scotland,4,7.4,18,Plug-In Hybrid Petrol Cars,Motorway (not London),4.52946551377e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,4,7.4,18,Plug-In Hybrid Petrol LGV,Motorway (not London),9.05663255253e-05,5.22891195942e-06,3.1540675991e-06
2016,Scotland,4,7.4,18,Rigid HGV,Motorway (not London),0.00159128033556,2.96700582112e-05,2.15880281758e-05
2016,Scotland,4,7.4,20,Artic HGV,Motorway (not London),0.00255711190403,4.11293585785e-05,3.13602213282e-05
2016,Scotland,4,7.4,20,B100 Artic HGV,Motorway (not London),0.00281282304786,3.91459325328e-05,2.94759665849e-05
2016,Scotland,4,7.4,20,B100 Bus,Motorway (not London),0.0019186596619,3.00433712255e-05,2.16570861085e-05
2016,Scotland,4,7.4,20,B100 Coach,Motorway (not London),0.00277844956145,3.94252201659e-05,3.05698449665e-05
