,year,euro,version,speed,vehicle,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
75,2022,5,7.0,60,6. Rigid HGVs,2.9700644518e-05,1.57289571234e-06,9.26450638872e-07
76,2022,5,7.0,60,7. Articulated HGVs,4.79210284539e-05,1.99317992156e-06,1.25791189021e-06
77,2022,5,7.0,70,1. Motorcycles,6.28087263976e-07,1.69526884974e-07,9.87706769706e-08
78,2022,5,7.0,70,2. Petrol Cars,2.32944586287e-07,3.29115067643e-07,1.77436803028e-07
79,2022,5,7.0,70,3. Diesel Cars,5.44551903658e-06,3.41840291185e-07,1.8952573555e-07
80,2022,5,7.0,70,4. LGV,7.12547625881e-06,4.65789213422e-07,2.50991604389e-07
81,2022,5,7.0,70,5. Buses and Coaches,3.15528013743e-05,1.704039164e-06,1.03552997643e-06
82,2022,5,7.0,70,6. Rigid HGVs,2.83291701635e-05,1.5496236756e-06,9.04342186914e-07
83,2022,5,7.0,70,7. Articulated HGVs,4.47190359409e-05,1.9531455564e-06,1.2198792092e-06
84,2022,5,7.0,80,1. Motorcycles,7.84730048053e-07,1.69526884974e-07,9.87706769706e-08
85,2022,5,7.0,80,2. Petrol Cars,2.10340829199e-07,3.28753316126e-07,1.77093127718e-07
86,2022,5,7.0,80,3. Diesel Cars,5.43952228327e-06,3.40692849932e-07,1.88435677728e-07
87,2022,5,7.0,80,4. LGV,7.69855159888e-06,4.65683001494e-07,2.50890735742e-07
88,2022,5,7.0,80,5. Buses and Coaches,2.94548390229e-05,1.79233052222e-06,1.11940676106e-06
89,2022,5,7.0,80,6. Rigid HGVs,2.74507674476e-05,1.53859866714e-06,8.93868445928e-07
90,2022,5,7.0,80,7. Articulated HGVs,4.24066820415e-05,1.92323250303e-06,1.19146181987e-06
91,2022,5,7.0,90,1. Motorcycles,9.79095602816e-07,1.69526884974e-07,9.87706769706e-08
92,2022,5,7.0,90,2. Petrol Cars,2.0329524375e-07,3.28677316475e-07,1.77020922365e-07
93,2022,5,7.0,90,3. Diesel Cars,5.6567273532e-06,3.39801260907e-07,1.87588653944e-07
94,2022,5,7.0,90,4. LGV,8.77748971106e-06,4.6609827109e-07,2.51285229069e-07
95,2022,5,7.0,90,5. Buses and Coaches,2.82229357254e-05,1.87806404028e-06,1.20085371691e-06
96,2022,5,7.0,90,6. Rigid HGVs,2.70907421509e-05,1.53812231929e-06,8.93415972314e-07
97,2022,5,7.0,90,7. Articulated HGVs,4.13132183894e-05,1.90868649952e-06,1.17764318475e-06
98,2022,5,7.0,100,1. Motorcycles,1.20804281778e-06,1.69526884974e-07,9.87706769706e-08
99,2022,5,7.0,100,2. Petrol Cars,1.87324530998e-07,3.29235689378e-07,1.77551370939e-07
100,2022,5,7.0,100,3. Diesel Cars,6.13504835201e-06,3.39101489999e-07,1.86923884371e-07
101,2022,5,7.0,100,4. LGV,1.06025381683e-05,4.67159395612e-07,2.52293318681e-07
102,2022,5,7.0,100,5. Buses and Coaches,2.77661783912e-05,1.86981856132e-06,1.19302035273e-06
103,2022,5,7.0,100,6. Rigid HGVs,2.70907421509e-05,1.53812231929e-06,8.93415972314e-07
104,2022,5,7.0,100,7. Articulated HGVs,4.13132183894e-05,1.90868649952e-06,1.17764318475e-06
105,2022,5,7.0,110,1. Motorcycles,1.43152715282e-06,1.69526884974e-07,9.87706769706e-08
106,2022,5,7.0,110,2. Petrol Cars,1.73848647478e-07,3.31136249088e-07,1.79356902663e-07
107,2022,5,7.0,110,3. Diesel Cars,6.94197478879e-06,3.38549909884e-07,1.86399887525e-07
108,2022,5,7.0,110,4. LGV,1.33255034598e-05,4.69035057904e-07,2.5407516091e-07
109,2022,5,7.0,110,5. Buses and Coaches,2.7577210858e-05,1.8662333332e-06,1.18961452245e-06
110,2022,5,7.0,110,6. Rigid HGVs,2.70907421509e-05,1.53812231929e-06,8.93415972314e-07
111,2022,5,7.0,110,7. Articulated HGVs,4.13132183894e-05,1.90868649952e-06,1.17764318475e-06
112,2022,5,7.0,120,1. Motorcycles,1.69383963566e-06,1.69526884974e-07,9.87706769706e-08
113,2022,5,7.0,120,2. Petrol Cars,1.62470485066e-07,3.35244465077e-07,1.83259714959e-07
114,2022,5,7.0,120,3. Diesel Cars,8.1942507677e-06,3.38115597742e-07,1.8598730378e-07
115,2022,5,7.0,120,4. LGV,1.33254234242e-05,4.6920840191e-07,2.54239836295e-07
116,2022,5,7.0,120,5. Buses and Coaches,2.7577210858e-05,1.8662333332e-06,1.18961452245e-06
117,2022,5,7.0,120,6. Rigid HGVs,2.70907421509e-05,1.53812231929e-06,8.93415972314e-07
118,2022,5,7.0,120,7. Articulated HGVs,4.13132183894e-05,1.90868649952e-06,1.17764318475e-06
0,2022,6,7.0,5,1. Motorcycles,6.73811200613e-07,1.69526884974e-07,9.87706769706e-08
1,2022,6,7.0,5,2. Petrol Cars,6.74793909639e-07,3.34607477726e-07,1.82654574132e-07
2,2022,6,7.0,5,3. Diesel Cars,3.60372791874e-06,3.6566072481e-07,2.12155171653e-07
3,2022,6,7.0,5,4. LGV,3.53456584889e-06,4.85124928673e-07,2.69360555194e-07
4,2022,6,7.0,5,5. Buses and Coaches,1.65476703842e-05,1.43721536006e-06,7.82047379744e-07
5,2022,6,7.0,5,6. Rigid HGVs,1.10800001494e-05,1.38140012496e-06,7.44529870644e-07
6,2022,6,7.0,5,7. Articulated HGVs,8.06663410913e-06,1.71151702943e-06,9.90332182482e-07
7,2022,6,7.0,10,1. Motorcycles,5.68311122606e-07,1.69526884974e-07,9.87706769706e-08
8,2022,6,7.0,10,2. Petrol Cars,6.10130712175e-07,3.33515515649e-07,1.81617224371e-07
9,2022,6,7.0,10,3. Diesel Cars,3.60372791874e-06,3.6566072481e-07,2.12155171653e-07
10,2022,6,7.0,10,4. LGV,3.53453424395e-06,4.85124928673e-07,2.69360555194e-07
11,2022,6,7.0,10,5. Buses and Coaches,1.65476703842e-05,1.43721536006e-06,7.82047379744e-07
12,2022,6,7.0,10,6. Rigid HGVs,1.10800001494e-05,1.38140012496e-06,7.44529870644e-07
13,2022,6,7.0,10,7. Articulated HGVs,8.06663410913e-06,1.71151702943e-06,9.90332182482e-07
14,2022,6,7.0,15,1. Motorcycles,4.87937711569e-07,1.69526884974e-07,9.87706769706e-08
15,2022,6,7.0,15,2. Petrol Cars,5.50396862309e-07,3.32640240686e-07,1.80785704629e-07
16,2022,6,7.0,15,3. Diesel Cars,3.40181168212e-06,3.56785676559e-07,2.0372387155e-07
17,2022,6,7.0,15,4. LGV,3.07331106342e-06,4.77676223909e-07,2.6228428851e-07
18,2022,6,7.0,15,5. Buses and Coaches,9.99788790068e-06,1.41155760502e-06,7.57672523832e-07
19,2022,6,7.0,15,6. Rigid HGVs,7.62069430493e-06,1.36511198434e-06,7.29056125692e-07
20,2022,6,7.0,15,7. Articulated HGVs,5.85280258747e-06,1.68483370544e-06,9.64982973528e-07
21,2022,6,7.0,20,1. Motorcycles,4.31541934631e-07,1.69526884974e-07,9.87706769706e-08
22,2022,6,7.0,20,2. Petrol Cars,5.01251633978e-07,3.31946040433e-07,1.80126221494e-07
23,2022,6,7.0,20,3. Diesel Cars,3.16522300636e-06,3.51286956857e-07,1.98500075044e-07
24,2022,6,7.0,20,4. LGV,2.83778990706e-06,4.73658701594e-07,2.58467650838e-07
25,2022,6,7.0,20,5. Buses and Coaches,6.48989680485e-06,1.39062399285e-06,7.3778562637e-07
26,2022,6,7.0,20,6. Rigid HGVs,5.18152637596e-06,1.34809965857e-06,7.12894404842e-07
27,2022,6,7.0,20,7. Articulated HGVs,4.58722161056e-06,1.6574373376e-06,9.38956475238e-07
28,2022,6,7.0,25,1. Motorcycles,3.95479446524e-07,1.69526884974e-07,9.87706769706e-08
29,2022,6,7.0,25,2. Petrol Cars,4.59566734889e-07,3.31399519382e-07,1.79607013706e-07
30,2022,6,7.0,25,3. Diesel Cars,2.93846801469e-06,3.47531312173e-07,1.94932212594e-07
31,2022,6,7.0,25,4. LGV,2.69364068117e-06,4.71169812499e-07,2.56103191987e-07
32,2022,6,7.0,25,5. Buses and Coaches,5.01251861351e-06,1.37785491461e-06,7.25654899725e-07
33,2022,6,7.0,25,6. Rigid HGVs,4.1487519411e-06,1.33736375574e-06,7.02695274413e-07
34,2022,6,7.0,25,7. Articulated HGVs,4.15150179833e-06,1.64047946782e-06,9.22846481899e-07
35,2022,6,7.0,30,1. Motorcycles,3.76415471237e-07,1.69526884974e-07,9.87706769706e-08
36,2022,6,7.0,30,2. Petrol Cars,4.23398091698e-07,3.30969726292e-07,1.79198721639e-07
37,2022,6,7.0,30,3. Diesel Cars,2.73264686257e-06,3.44800668017e-07,1.9233809212e-07
38,2022,6,7.0,30,4. LGV,2.59649755208e-06,4.69495631705e-07,2.54512713127e-07
39,2022,6,7.0,30,5. Buses and Coaches,4.25676489613e-06,1.36919209126e-06,7.17425223229e-07
40,2022,6,7.0,30,6. Rigid HGVs,3.61999650522e-06,1.32999673497e-06,6.95696598996e-07
41,2022,6,7.0,30,7. Articulated HGVs,3.95992310587e-06,1.62888477462e-06,9.11831477879e-07
42,2022,6,7.0,35,1. Motorcycles,3.71645683117e-07,1.69526884974e-07,9.87706769706e-08
43,2022,6,7.0,35,2. Petrol Cars,3.91525986743e-07,3.30628779466e-07,1.78874827839e-07
44,2022,6,7.0,35,3. Diesel Cars,2.55024178841e-06,3.42725058999e-07,1.90366293396e-07
45,2022,6,7.0,35,4. LGV,2.52782660937e-06,4.68308286372e-07,2.53384740745e-07
46,2022,6,7.0,35,5. Buses and Coaches,3.81809468308e-06,1.36290020691e-06,7.11447967205e-07
47,2022,6,7.0,35,6. Rigid HGVs,3.31442856805e-06,1.32468824177e-06,6.90653507718e-07
48,2022,6,7.0,35,7. Articulated HGVs,3.86237252314e-06,1.62043227192e-06,9.03801606e-07
49,2022,6,7.0,40,1. Motorcycles,3.79106808168e-07,1.69526884974e-07,9.87706769706e-08
50,2022,6,7.0,40,2. Petrol Cars,3.631283505e-07,3.30352122546e-07,1.78611998081e-07
51,2022,6,7.0,40,3. Diesel Cars,2.39109544964e-06,3.41093993939e-07,1.88816770219e-07
52,2022,6,7.0,40,4. LGV,2.47893763117e-06,4.67436507279e-07,2.52556560554e-07
53,2022,6,7.0,40,5. Buses and Coaches,3.54008125214e-06,1.35811376367e-06,7.06900834757e-07
54,2022,6,7.0,40,6. Rigid HGVs,3.12248334922e-06,1.3207320535e-06,6.86895191393e-07
55,2022,6,7.0,40,7. Articulated HGVs,3.80821802537e-06,1.61398509135e-06,8.97676727618e-07
56,2022,6,7.0,45,1. Motorcycles,3.97317933221e-07,1.69526884974e-07,9.87706769706e-08
57,2022,6,7.0,45,2. Petrol Cars,3.37614579848e-07,3.30118950842e-07,1.78390479277e-07
58,2022,6,7.0,45,3. Diesel Cars,2.25427697842e-06,3.39778722491e-07,1.87567266607e-07
59,2022,6,7.0,45,4. LGV,2.4457026484e-06,4.66782751118e-07,2.51935489359e-07
60,2022,6,7.0,45,5. Buses and Coaches,3.35223921866e-06,1.35435402626e-06,7.03329135376e-07
61,2022,6,7.0,45,6. Rigid HGVs,2.99442422147e-06,1.31770684675e-06,6.84021244979e-07
62,2022,6,7.0,45,7. Articulated HGVs,3.77700257559e-06,1.60889692324e-06,8.92843047495e-07
63,2022,6,7.0,50,1. Motorcycles,4.25301465157e-07,1.69526884974e-07,9.87706769706e-08
64,2022,6,7.0,50,2. Petrol Cars,3.1453978977e-07,3.29912666075e-07,1.7819449738e-07
65,2022,6,7.0,50,3. Diesel Cars,2.13875591726e-06,3.38696111157e-07,1.86538770208e-07
66,2022,6,7.0,50,4. LGV,2.42650844484e-06,4.66288071266e-07,2.51465536394e-07
67,2022,6,7.0,50,5. Buses and Coaches,3.21906895806e-06,1.35133586809e-06,7.00461896486e-07
68,2022,6,7.0,50,6. Rigid HGVs,2.90508046419e-06,1.31534375214e-06,6.81776270994e-07
69,2022,6,7.0,50,7. Articulated HGVs,3.75937088393e-06,1.60477247846e-06,8.88924887477e-07
70,2022,6,7.0,60,1. Motorcycles,5.08667767463e-07,1.69526884974e-07,9.87706769706e-08
71,2022,6,7.0,60,2. Petrol Cars,2.86713003561e-07,3.29587948045e-07,1.77886036568e-07
72,2022,6,7.0,60,3. Diesel Cars,1.96845371647e-06,3.37021276664e-07,1.84947680282e-07
73,2022,6,7.0,60,4. LGV,2.4317550924e-06,4.65641022629e-07,2.50850860084e-07
74,2022,6,7.0,60,5. Buses and Coaches,3.07333607452e-06,1.3468694533e-06,6.96218705798e-07
75,2022,6,7.0,60,6. Rigid HGVs,2.79299251815e-06,1.31194224195e-06,6.78544893162e-07
76,2022,6,7.0,60,7. Articulated HGVs,3.74851492779e-06,1.59847513714e-06,8.82942288172e-07
77,2022,6,7.0,70,1. Motorcycles,6.28087263976e-07,1.69526884974e-07,9.87706769706e-08
78,2022,6,7.0,70,2. Petrol Cars,2.52686874092e-07,3.29240691599e-07,1.77556131575e-07
79,2022,6,7.0,70,3. Diesel Cars,1.87713908417e-06,3.35790105055e-07,1.83778070095e-07
80,2022,6,7.0,70,4. LGV,2.51071105595e-06,4.65332306021e-07,2.50557576464e-07
81,2022,6,7.0,70,5. Buses and Coaches,2.96618895845e-06,1.34389154027e-06,6.93389779372e-07
82,2022,6,7.0,70,6. Rigid HGVs,2.73008276963e-06,1.30965372591e-06,6.76370746078e-07
83,2022,6,7.0,70,7. Articulated HGVs,3.75958393306e-06,1.59386991072e-06,8.78567391283e-07
84,2022,6,7.0,80,1. Motorcycles,7.84730048053e-07,1.69526884974e-07,9.87706769706e-08
85,2022,6,7.0,80,2. Petrol Cars,2.23838981128e-07,3.2898415725e-07,1.77312429628e-07
86,2022,6,7.0,80,3. Diesel Cars,1.8683149392e-06,3.34852444439e-07,1.82887291089e-07
87,2022,6,7.0,80,4. LGV,2.70166833616e-06,4.65301724262e-07,2.50528529477e-07
88,2022,6,7.0,80,5. Buses and Coaches,2.89768740913e-06,1.3420204823e-06,6.91612285664e-07
89,2022,6,7.0,80,6. Rigid HGVs,2.69425663646e-06,1.30803107368e-06,6.74829209402e-07
90,2022,6,7.0,80,7. Articulated HGVs,3.78980803362e-06,1.59033538694e-06,8.75209593687e-07
91,2022,6,7.0,90,1. Motorcycles,9.79095602816e-07,1.69526884974e-07,9.87706769706e-08
92,2022,6,7.0,90,2. Petrol Cars,2.11137475503e-07,3.29038130076e-07,1.77363702392e-07
93,2022,6,7.0,90,3. Diesel Cars,1.95467805497e-06,3.34120386469e-07,1.8219182607e-07
94,2022,6,7.0,90,4. LGV,3.06994775201e-06,4.65545667794e-07,2.50760251674e-07
95,2022,6,7.0,90,5. Buses and Coaches,2.86129079541e-06,1.34100662308e-06,6.90649073931e-07
96,2022,6,7.0,90,6. Rigid HGVs,2.68148573923e-06,1.30727039505e-06,6.74106615861e-07
97,2022,6,7.0,90,7. Articulated HGVs,3.81832978746e-06,1.58857699262e-06,8.73539079294e-07
98,2022,6,7.0,100,1. Motorcycles,1.20804281778e-06,1.69526884974e-07,9.87706769706e-08
99,2022,6,7.0,100,2. Petrol Cars,1.9003333307e-07,3.2958786278e-07,1.77885937092e-07
100,2022,6,7.0,100,3. Diesel Cars,2.1636863039e-06,3.33539048825e-07,1.81639578045e-07
101,2022,6,7.0,100,4. LGV,3.70325733456e-06,4.66107735519e-07,2.51294238751e-07
102,2022,6,7.0,100,5. Buses and Coaches,2.84825682684e-06,1.34026458909e-06,6.8994410185e-07
103,2022,6,7.0,100,6. Rigid HGVs,2.68148573923e-06,1.30727039505e-06,6.74106615861e-07
104,2022,6,7.0,100,7. Articulated HGVs,3.81832978746e-06,1.58857699262e-06,8.73539079294e-07
105,2022,6,7.0,110,1. Motorcycles,1.43152715282e-06,1.69526884974e-07,9.87706769706e-08
106,2022,6,7.0,110,2. Petrol Cars,1.7188577317e-07,3.31110044272e-07,1.79332005246e-07
107,2022,6,7.0,110,3. Diesel Cars,2.55053146248e-06,3.33072449621e-07,1.81196298854e-07
108,2022,6,7.0,110,4. LGV,4.66010715172e-06,4.67099283696e-07,2.52236219467e-07
109,2022,6,7.0,110,5. Buses and Coaches,2.84375300907e-06,1.33994251428e-06,6.8963817057e-07
110,2022,6,7.0,110,6. Rigid HGVs,2.68148573923e-06,1.30727039505e-06,6.74106615861e-07
111,2022,6,7.0,110,7. Articulated HGVs,3.81832978746e-06,1.58857699262e-06,8.73539079294e-07
112,2022,6,7.0,120,1. Motorcycles,1.69383963566e-06,1.69526884974e-07,9.87706769706e-08
113,2022,6,7.0,120,2. Petrol Cars,1.56243487481e-07,3.34175894068e-07,1.82244562552e-07
114,2022,6,7.0,120,3. Diesel Cars,3.23154540638e-06,3.32695918814e-07,1.80838611641e-07
115,2022,6,7.0,120,4. LGV,4.66007122668e-06,4.67197509124e-07,2.52329499517e-07
116,2022,6,7.0,120,5. Buses and Coaches,2.84375300907e-06,1.33994251428e-06,6.8963817057e-07
117,2022,6,7.0,120,6. Rigid HGVs,2.68148573923e-06,1.30727039505e-06,6.74106615861e-07
118,2022,6,7.0,120,7. Articulated HGVs,3.81832978746e-06,1.58857699262e-06,8.73539079294e-07
0,2023,0,7.0,5,1. Motorcycles,2.91502738037e-06,3.38090273999e-07,2.58905885175e-07
1,2023,0,7.0,5,2. Petrol Cars,1.65341480169e-05,3.37902463343e-07,1.857847991e-07
2,2023,0,7.0,5,3. Diesel Cars,1.02928761407e-05,3.39846087627e-06,3.09331517201e-06
3,2023,0,7.0,5,4. LGV,4.25829020969e-05,2.81616576103e-06,2.4838493573e-06
4,2023,0,7.0,5,5. Buses and Coaches,0.000268941483228,1.7283611669e-05,1.58361235663e-05
5,2023,0,7.0,5,6. Rigid HGVs,0.000189303245861,1.11778717837e-05,1.00511779237e-05
6,2023,0,7.0,5,7. Articulated HGVs,0.000315843120916,1.47428427226e-05,1.33700914375e-05
7,2023,0,7.0,10,1. Motorcycles,2.62881235358e-06,3.38090273999e-07,2.58905885175e-07
8,2023,0,7.0,10,2. Petrol Cars,1.65313649632e-05,3.37813162332e-07,1.85699974509e-07
9,2023,0,7.0,10,3. Diesel Cars,1.02928761407e-05,3.39846087627e-06,3.09331517201e-06
10,2023,0,7.0,10,4. LGV,4.25829020969e-05,2.81616576103e-06,2.4838493573e-06
11,2023,0,7.0,10,5. Buses and Coaches,0.000268941483228,1.7283611669e-05,1.58361235663e-05
12,2023,0,7.0,10,6. Rigid HGVs,0.000189303245861,1.11778717837e-05,1.00511779237e-05
13,2023,0,7.0,10,7. Articulated HGVs,0.000315843120916,1.47428427226e-05,1.33700914375e-05
14,2023,0,7.0,15,1. Motorcycles,2.42833357333e-06,3.38090273999e-07,2.58905885175e-07
15,2023,0,7.0,15,2. Petrol Cars,1.69256509253e-05,3.37742051215e-07,1.85632430316e-07
16,2023,0,7.0,15,3. Diesel Cars,9.58364944381e-06,3.10098562295e-06,2.81071379504e-06
17,2023,0,7.0,15,4. LGV,3.74394112441e-05,2.78800393971e-06,2.45709566116e-06
18,2023,0,7.0,15,5. Buses and Coaches,0.000227506243391,1.36560065584e-05,1.23898989841e-05
19,2023,0,7.0,15,6. Rigid HGVs,0.000167559075635,9.66897096077e-06,8.61772241478e-06
20,2023,0,7.0,15,7. Articulated HGVs,0.000285655143671,1.33042167363e-05,1.20033964777e-05
21,2023,0,7.0,20,1. Motorcycles,2.3021391371e-06,3.38090273999e-07,2.58905885175e-07
22,2023,0,7.0,20,2. Petrol Cars,1.73745411303e-05,3.37686117291e-07,1.8557928172e-07
23,2023,0,7.0,20,3. Diesel Cars,8.93568903848e-06,2.8277461297e-06,2.55113627645e-06
24,2023,0,7.0,20,4. LGV,3.27233574353e-05,2.76609330285e-06,2.43628051066e-06
25,2023,0,7.0,20,5. Buses and Coaches,0.00019270820485,1.08902077045e-05,9.76238970907e-06
26,2023,0,7.0,20,6. Rigid HGVs,0.000144305609865,8.04985302238e-06,7.07955996404e-06
27,2023,0,7.0,20,7. Articulated HGVs,0.000250250363024,1.13500582302e-05,1.01469468063e-05
28,2023,0,7.0,25,1. Motorcycles,2.24145446737e-06,3.38090273999e-07,2.58905885175e-07
29,2023,0,7.0,25,2. Petrol Cars,1.7877893697e-05,3.37642461545e-07,1.85537814446e-07
30,2023,0,7.0,25,3. Diesel Cars,8.35055561765e-06,2.57867782238e-06,2.31452122534e-06
31,2023,0,7.0,25,4. LGV,2.84347352135e-05,2.75043385045e-06,2.4214041332e-06
32,2023,0,7.0,25,5. Buses and Coaches,0.000170548359165,9.19886406336e-06,8.15561361378e-06
33,2023,0,7.0,25,6. Rigid HGVs,0.000129522319185,7.020429166e-06,6.10160759607e-06
34,2023,0,7.0,25,7. Articulated HGVs,0.000225474926992,9.83400968835e-06,8.70670010045e-06
35,2023,0,7.0,30,1. Motorcycles,2.23862593884e-06,3.38090273999e-07,2.58905885175e-07
36,2023,0,7.0,30,2. Petrol Cars,1.84356322279e-05,3.37608497603e-07,1.85505555805e-07
37,2023,0,7.0,30,3. Diesel Cars,7.82862207416e-06,2.3537522793e-06,2.100842039e-06
38,2023,0,7.0,30,4. LGV,2.45735482167e-05,2.74102580988e-06,2.41246630139e-06
39,2023,0,7.0,30,5. Buses and Coaches,0.000155164932949,8.06595835456e-06,7.07935350874e-06
40,2023,0,7.0,30,6. Rigid HGVs,0.000119336262287,6.31362445347e-06,5.43014311916e-06
41,2023,0,7.0,30,7. Articulated HGVs,0.000206908036489,8.67068138177e-06,7.60153807278e-06
42,2023,0,7.0,35,1. Motorcycles,2.2868493943e-06,3.38090273999e-07,2.58905885175e-07
43,2023,0,7.0,35,2. Petrol Cars,1.90477057913e-05,3.37581866461e-07,1.85480246273e-07
44,2023,0,7.0,35,3. Diesel Cars,7.36995752959e-06,2.15295494854e-06,1.91008462025e-06
45,2023,0,7.0,35,4. LGV,2.11397964449e-05,2.73786895377e-06,2.40946724261e-06
46,2023,0,7.0,35,5. Buses and Coaches,0.000143879078678,7.26074949853e-06,6.31440479992e-06
47,2023,0,7.0,35,6. Rigid HGVs,0.000111961686343,5.8042951423e-06,4.94628011438e-06
48,2023,0,7.0,35,7. Articulated HGVs,0.00019233454077,7.79780839366e-06,6.77230946167e-06
49,2023,0,7.0,40,1. Motorcycles,2.38005736719e-06,3.38090273999e-07,2.58905885175e-07
50,2023,0,7.0,40,2. Petrol Cars,1.97140761884e-05,3.37560493335e-07,1.85459938962e-07
51,2023,0,7.0,40,3. Diesel Cars,6.97454152032e-06,1.97627741727e-06,1.74224101102e-06
52,2023,0,7.0,40,4. LGV,1.81334780791e-05,2.74096328212e-06,2.41240695686e-06
53,2023,0,7.0,40,5. Buses and Coaches,0.000135280293762,6.66401456328e-06,5.74750674787e-06
54,2023,0,7.0,40,6. Rigid HGVs,0.000106452200271,5.42494717592e-06,4.58589966001e-06
55,2023,0,7.0,40,7. Articulated HGVs,0.000180507166078,7.16410386303e-06,6.17028990746e-06
56,2023,0,7.0,45,1. Motorcycles,2.51284245678e-06,3.38090273999e-07,2.58905885175e-07
57,2023,0,7.0,45,2. Petrol Cars,2.04347234103e-05,3.3754261608e-07,1.8544295699e-07
58,2023,0,7.0,45,3. Diesel Cars,6.64232857162e-06,1.82371491064e-06,1.59730666383e-06
59,2023,0,7.0,45,4. LGV,1.55545949383e-05,2.7503090223e-06,2.42128544414e-06
60,2023,0,7.0,45,5. Buses and Coaches,0.000128550353111,6.20778928351e-06,5.3140925047e-06
61,2023,0,7.0,45,6. Rigid HGVs,0.000102256250102,5.1355832511e-06,4.31100397691e-06
62,2023,0,7.0,45,7. Articulated HGVs,0.000170663304743,6.72431178828e-06,5.75248714085e-06
63,2023,0,7.0,50,1. Motorcycles,2.68039207185e-06,3.38090273999e-07,2.58905885175e-07
64,2023,0,7.0,50,2. Petrol Cars,2.12096238101e-05,3.37526842031e-07,1.85427964539e-07
65,2023,0,7.0,50,3. Diesel Cars,6.37327320874e-06,1.69526401805e-06,1.47527828176e-06
66,2023,0,7.0,50,4. LGV,1.34031452035e-05,2.76590594694e-06,2.43610247708e-06
67,2023,0,7.0,50,5. Buses and Coaches,0.000123179735965,5.85046700508e-06,4.97463634019e-06
68,2023,0,7.0,50,6. Rigid HGVs,9.90293556242e-05,4.91086211696e-06,4.09751874031e-06
69,2023,0,7.0,50,7. Articulated HGVs,0.000162307114806,6.43681823931e-06,5.47936861039e-06
70,2023,0,7.0,60,1. Motorcycles,3.1031358958e-06,3.38090273999e-07,2.58905885175e-07
71,2023,0,7.0,60,2. Petrol Cars,2.2936892492e-05,3.31628513095e-07,1.79824567681e-07
72,2023,0,7.0,60,3. Diesel Cars,6.02449790676e-06,1.51068877585e-06,1.29993179598e-06
73,2023,0,7.0,60,4. LGV,1.03825495898e-05,2.81576512862e-06,2.48346873377e-06
74,2023,0,7.0,60,5. Buses and Coaches,0.000115305498184,5.33374213774e-06,4.4837479436e-06
75,2023,0,7.0,60,6. Rigid HGVs,9.46473010117e-05,4.59308103018e-06,3.79562698072e-06
76,2023,0,7.0,60,7. Articulated HGVs,0.000148804028868,6.16318038738e-06,5.21941228726e-06
77,2023,0,7.0,70,1. Motorcycles,3.61935553883e-06,3.38090273999e-07,2.58905885175e-07
78,2023,0,7.0,70,2. Petrol Cars,2.48659525823e-05,3.31597533432e-07,1.7979512279e-07
79,2023,0,7.0,70,3. Diesel Cars,5.92808282818e-06,1.42254077673e-06,1.21619120819e-06
80,2023,0,7.0,70,4. LGV,9.0716921477e-06,2.89071795123e-06,2.55467398347e-06
81,2023,0,7.0,70,5. Buses and Coaches,0.000109973974759,4.98556846651e-06,4.15298291045e-06
82,2023,0,7.0,70,6. Rigid HGVs,9.2203328677e-05,4.38881897935e-06,3.6015776459e-06
83,2023,0,7.0,70,7. Articulated HGVs,0.000138285045978,6.04495835432e-06,5.10710151502e-06
84,2023,0,7.0,80,1. Motorcycles,4.20577453042e-06,3.38090273999e-07,2.58905885175e-07
85,2023,0,7.0,80,2. Petrol Cars,2.70120381174e-05,3.31574142365e-07,1.79772911224e-07
86,2023,0,7.0,80,3. Diesel Cars,6.08416530667e-06,1.43081399528e-06,1.22405072034e-06
87,2023,0,7.0,80,4. LGV,9.47057105805e-06,2.99067573906e-06,2.64963387053e-06
88,2023,0,7.0,80,5. Buses and Coaches,0.000106357445475,4.74112084703e-06,3.92075753552e-06
89,2023,0,7.0,80,6. Rigid HGVs,9.1125642939e-05,4.25479038313e-06,3.47425043401e-06
90,2023,0,7.0,80,7. Articulated HGVs,0.000129801061121,5.79686548008e-06,4.87141323902e-06
91,2023,0,7.0,90,1. Motorcycles,4.84288375446e-06,3.38090273999e-07,2.58905885175e-07
92,2023,0,7.0,90,2. Petrol Cars,2.9389431802e-05,3.31901446771e-07,1.80083858936e-07
93,2023,0,7.0,90,3. Diesel Cars,6.4932537498e-06,1.5355051346e-06,1.3235072629e-06
94,2023,0,7.0,90,4. LGV,1.15791881399e-05,3.11564235744e-06,2.76835226032e-06
95,2023,0,7.0,90,5. Buses and Coaches,0.000104561200715,4.60933006252e-06,3.79555626751e-06
96,2023,0,7.0,90,6. Rigid HGVs,9.09950540517e-05,4.19764319304e-06,3.4199606489e-06
97,2023,0,7.0,90,7. Articulated HGVs,0.000125439051772,5.46957244296e-06,4.56048519482e-06
98,2023,0,7.0,100,1. Motorcycles,5.51306084162e-06,3.38090273999e-07,2.58905885175e-07
99,2023,0,7.0,100,2. Petrol Cars,3.19695864164e-05,3.319564712e-07,1.8013612646e-07
100,2023,0,7.0,100,3. Diesel Cars,7.15644955562e-06,1.73661180725e-06,1.51455878949e-06
101,2023,0,7.0,100,4. LGV,1.53975415742e-05,3.26561030306e-06,2.91082164949e-06
102,2023,0,7.0,100,5. Buses and Coaches,0.000104170139821,4.56921179648e-06,3.7574441194e-06
